用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
空白伍六七,保密,"兄弟顶住""爱猫人士""私信轰炸[doge]",伟大的弗利萨大王,2级评论,6,1,2021-09-02 07:02:12
账号已注销,保密,自然选择，优胜劣汰，多则盈余，少则损缺，天道均衡，万物轮回，人之弃罪，孽冤灵遵，杀生止恶，善滥者鄙，道因述果，然遭横责，圣心独断，不见苍生，自以无为，实则虚伪，樊笼腐神，肆意泛仁，呜呼呜呼，世道悲哀。,,1级评论,0,3,2021-09-01 19:55:59
火莲花权杖,男,你猜流浪猫是怎么来的,,1级评论,5,3,2024-05-02 00:23:10
回忆的葬礼灬,男,回复 @rexy的真爱粉 :你说对了，在欧美抛弃宠物是要蹲号子的,火莲花权杖,2级评论,6,11,2024-05-03 15:56:36
the-story-time,保密,回复 @rexy的真爱粉 :确实可以,火莲花权杖,2级评论,5,7,2024-05-07 16:04:16
雾散_x,女,我们在宠物方面法律并不完善，单纯的捕杀并不能解决根本问题，应该制定法律来规范,,1级评论,6,4,2023-10-23 12:31:31
雾散_x,女,回复 @成没土 :这视频是三年前的，可法律规定至今没出台,雾散_x,2级评论,6,4,2023-10-24 11:26:23
盛夏的元鱼岛,男,回复 @雾散_x :发个视频看看,雾散_x,2级评论,6,3,2023-10-24 15:10:06
优纪的说,男,流浪猫看着可爱抱回家养去，中国野外最不缺的就是猫了估计，别放养别饲养外面的野猫，你喂人家猫粮人家还划拉你一下呢，猫又不是全有灵性，nm在外面流浪有吃有喝还有人送东西给他们吃，人类哪有这待遇,,1级评论,4,11,2023-08-11 06:51:12
竹隼乌鸫面,保密,支持安乐死或者人道处理一些流浪猫 虐杀就算了,,1级评论,6,11,2022-10-06 21:23:24
三带屿小蜗牛,保密,安乐死成本太高，效率太低，任何人道都要建立在效率和成本之上，当然我更厌恶虐杀，那玩意成本更高。,竹隼乌鸫面,2级评论,5,1,2022-11-11 10:06:18
明月狂,男,"李忠秋对自己数据的评价是：这个结果应该还是具有一定可信性的。
应该具有一定可信性，呵呵，这跟某些人超小的“我看见、我附近、我这里”有什么本质区别吗？
论文可以是“结果应该还是具有一定可信性的”？要不要这么底气不足？
关键是李忠秋自己都对论文底气不足，怎么就那么多人拿着这个论文如获至宝？",,1级评论,6,4,2021-09-03 20:45:46
虎斑游蛇Rhabdophis,保密,这不叫底气不足，写论文需要严谨，你说的那些人用笼统的概念反而不严谨，就你这个阅读理解能力为什么要读论文呢？,明月狂,2级评论,5,9,2021-09-03 20:56:48
白菜可是planA,男,我觉得你可以多看几篇论文。。。。去大多数论文都是这种强调，话不能说死啊,明月狂,2级评论,6,8,2021-09-03 21:41:52
麦克伦妮,保密,把猫跟蟑螂蚊子比的就很怪，猫是陪伴动物，人看见就是喜欢就是同情，看见快饿死了就是想救。要按你的逻辑猫跟蟑螂蚊子划等号，那你也能把猫跟人等同呗，看见人冻死饿死不该给个被子给口吃的，因为人破坏生态环境，人占用环境资源，你没钱没条件让这个流浪的东西安乐死就连口吃的都不该给？,,1级评论,6,4,2021-09-02 11:16:23
哈巴的雪,保密,所以可爱才值得保护，长的丑是原罪,麦克伦妮,2级评论,6,3,2021-09-02 14:04:06
从此心安,女,流浪猫不是陪伴动物，你把它带回家养才叫陪伴动物。,麦克伦妮,2级评论,6,2,2021-09-02 19:23:28
不摇碧莲天师,男,人权高于猫权，所以人有犯错的权力，但猫没有生存的权力，是这个意思吧,,1级评论,6,4,2021-09-02 11:01:17
可鸽勃首席武官,保密,废话，权利与义务本身对等。你要想给猫法定意义上生存的权利，你就必须让其承担法律上相应的义务，猫承担个屁业务了,不摇碧莲天师,2级评论,6,13,2021-09-02 11:14:21
一脸色气の福,保密,回复 @不摇碧莲天师 :我遵守法律 纳税 参军 都是在尽义务 甚至做小本生意也是为社会做贡献  而猫做了什么义务,不摇碧莲天师,2级评论,6,7,2021-09-02 11:43:31
橙子哔哔,男,有没有飞机爱猫群，狠狠想爱了,,1级评论,6,4,2024-05-20 10:50:57
旱地行舟灭罗马,保密,去爱猫社区看看,橙子哔哔,2级评论,2,1,2024-05-23 10:00:41
说到梦想只想睡觉,保密,很好看，在电影院精神了三个小时,,1级评论,5,4,2023-01-31 15:08:05
手指饼干蘸巧克力,女,其实对于野生猫怎么处理？我的意见是不干涉大自然优胜劣汰。无论城市农村还是荒野都要各种动物，它们是食物链、还是捕猎练习，问题都不大，在物种快灭绝之前都要其他代替防止生态失衡，大自然几亿年都是这么过来的。唯有人类插手灭绝一个物种，速度是真的快，肯定会引起生态失衡，进而引发一系列生物灭绝。[怪我咯],,1级评论,4,6,2023-10-22 21:28:31
花青兔,保密,啊这你真的看完视频了吗，普通家猫（Felis catus）是可以人工培育买卖的动物，不属于野生动物的范畴，流浪猫在生态系统中就扮演着入侵物种的角色，它们的捕猎行为会伤害很多本土野生动物，倒是有33种包括爬行类、哺乳类动物灭绝和流浪猫有关,手指饼干蘸巧克力,2级评论,5,33,2023-10-22 21:58:05
大愿卫宫士郎菩萨天,保密,流浪猫不等于野生猫，流浪猫早就因为人类过度膨胀了,手指饼干蘸巧克力,2级评论,6,33,2023-10-22 21:41:41
玦止佑安,女,"Shut
Because
猫咪
孝顺
子孙",,1级评论,6,3,2023-12-15 23:34:16
浪漫的栖居在大地上,保密,总感觉，依现在，流浪狗流浪猫，别安乐了，估计扑s都不可能，只能搞搞形式zy,,1级评论,5,3,2023-10-25 19:06:03
漓如易,保密,还有流浪狗,,1级评论,6,3,2022-08-27 22:59:13
君だけは守りたい,男,安乐死没什么毛病啊，没什么好说的,,1级评论,6,13,2022-11-04 15:41:53
bili_325022090,保密,一棍子打死最简单高效,君だけは守りたい,2级评论,4,2,2022-11-29 09:45:59
三带屿小蜗牛,保密,低效高成本的“处理方法”,君だけは守りたい,2级评论,5,2,2022-11-11 09:48:41
嘲鸫5,保密,我学校有人发了个流浪猫沙鸟的照片都要被猫孝子喷，,,1级评论,6,5,2021-12-04 20:15:22
头上带黄的猫猫,保密,"怎么还有人拿着壁虎鸟类吃苍蝇蚊子来说事儿啊。。真以为这些东西能把虫子吃净么。吃干净了，它们吃什么？不饿死了么？

流浪猫该捕杀捕杀该清理清理，野生动物该保护保护。拿着一想就觉得可笑的理由来强行给自己的行为找那么多间接的理由干嘛…

自然界自带一种平衡，而这种平衡并不复合人类的“要求”。大家都知道流浪猫并不能根除鼠患，有点知识的会知道家里养白额高脚蛛清不了蟑螂，怎么换到壁虎鸟类上就开始“选择性遗忘”了这一点开始吹鼓“没有它们，蚊虫会怎么怎么样”这种奇妙思想了呢？

还有视频里说地面的粪便被屎壳郎清理…不说别的，现在城市里有几个人见过活屎壳郎的？城市的生物链是多么破碎，懂的都懂。那些粪便绝大多数都是环卫工人清理的好么？喜欢虫子没问题，别无视了真正劳动的人硬给虫子贴金好么？

你以为城市里除屎靠虫，除虫靠鸟，实际上绝大多数都是靠环卫靠园林的工人的劳动清理的。别看一群人在这儿“保护生物链”的口号喊得震天响，实际上更喜欢现在这种夏夜里连灯下都没蛾子的恐怖环境。真恢复纯自然分解自然除虫，第一个受不了的就是这帮人。",,1级评论,6,5,2021-09-24 19:48:58
爬行天下,保密,终于等到你了。我就知道会有这样来杠的，所以特意说的是“都出过一份力”而不是“有他们在才能消灭掉”[阴险],头上带黄的猫猫,2级评论,6,9,2021-09-25 07:45:40
头上带黄的猫猫,保密,回复 @爬行天下 :emmm…原来字多的标准这么低…,头上带黄的猫猫,2级评论,6,5,2021-09-25 11:36:45
纯洁的九月,女,那些统计数据极不严谨，建议不要拿来误导人。既然说了家猫在野外是战五渣，在城市是顶级掠食者，那么问题来了，流浪猫到底灭绝了哪63种城市有野外无的物种？这事我已经问了一个月了，没有一个恨猫人士回答我，别问，问就是数据论文神圣不可侵犯。栖息在城市的野生动物就算死绝了，对整个自然生态有多少影响？反过来说，流浪猫在城市里能翻起多大浪能影响整个生态系统？如果能找到我国因流浪猫泛滥导致生态灾难的记录就再好不过了，否则请勿扣帽子。,,1级评论,6,5,2021-09-04 14:27:27
琥珀含羞草,保密,"你说统计数据不严谨仅仅是你的一厢情愿罢了，依照情感的驱动本能的排斥这些数据，诚然这些数据有缺失遗漏的地方，但也不是你简简单单的一句“极其不严谨”就能够否认的，否则也没有资格刊登在science一类的学术期刊上了
你非要否定这些数据很简单，就是自己写一篇严谨详实的高影响因子论文发表在science上来驳斥这些观点，而不是说着不严谨却一点科学的论据都拿不出来，只能依靠充满主观情绪的“我以为”“我看见”来加以排斥，你这种和鸵鸟没啥区别",纯洁的九月,2级评论,6,20,2021-09-04 14:34:03
白鲟不好吃,保密,"回复 @丿九月 :完了，他说的好有道理，我说不过，可我要是承认他说的对，我多没面子
…
“别回我了”",纯洁的九月,2级评论,6,11,2021-09-04 15:35:39
裤袜脱落,保密,"现阶段的假公益真坏事做绝的组织鼓吹的所谓的领养和绝育，其实和他们包括但不限于的组织并宣传喂养散养入侵动物，造谣传谣歪曲大众公共卫生和环境保护观念，阻拦他人清除入侵动物等等恶劣行为，造成的严重后果来说是杯水车薪的，说白了这些都是做给大众媒体还有一些部门看看装个样子的。占领了虚假的道德制高点，自封动保公益正统，就可以名正言顺的去喂养入侵动物并且攻击阻碍一切其他为了扭转生态灾难所付诸的行为。这个群体打着“爱宠”的旗号，以动保公益之名，行破坏环境之实，勾结的是各种来路不明的势力和毫无底线的宠物行业资本，欺骗蒙蔽的是不明真相的群众，永不满足的是自己贪婪自私又不可告人的欲望。
还有就是，某些部门和单位其中必然也有里外勾连的势力存在，而且为了避免被人主动扩散造成不良影响[滑稽]，即便知道这块恶臭的遮羞布遮不了一点丑，也可能继续捏着鼻子装死了。",,1级评论,6,3,2023-12-16 22:57:40
大香公猫,保密,还有煽动网暴，线下扰乱单位秩序[OK],裤袜脱落,2级评论,4,1,2024-01-04 05:39:07
熊熊的元牝珠,保密,你妈妈养过很多猫，你也做过救助站，您觉得救助没用，觉得TNR没用，你明明知道弃养是根源也依然认为只有安乐才是正途。就没有想过立法吗？比如养宠需要考证，猫咪建立身份证，不适时绝育者和弃养者罚款，这类罚款给市政用于牵头猫猫TNR，喂养流浪动物者也需要考证，且按月给市政和小区物业缴费，非法喂养者重罚。养猫喂猫的门槛提高，养猫的人变少，才是真的永绝后患。市政和小区物业怎么收钱呢？猫粮店按照填写的购买地址按比例付。有的观众没搜到你说的论文，好意告知用啥关键词，在哪里搜就好了，和你同观点的观众没必要嘲笑人家吧。既然有国内学者想要写相关论文都因为数据不够而搁浅，你我又何必以为自己看到的就是全世界呢？,,1级评论,5,5,2022-04-06 00:06:29
爬行天下,保密,当你说“就没有想过立法么”的时候是不是觉得自己特聪明？我问你个很简单的问题的，罚款弃养者，你如何得知街上的每一个流浪猫是谁丢的？如果你想说“芯片啊，购买时候身份证啊，实名登记啊”，那恭喜你，我隔壁的野保视频正在讨论这个话题，芯片和独立身份给珍稀野生动物保护和区分野生碰人工种群上都没实施明白，还想用在流浪猫身上？[妙啊],熊熊的元牝珠,2级评论,6,48,2022-04-06 00:11:47
爬行天下,保密,回复 @熊熊的元牝珠 :我都没顾上回你……你要不要自己读一遍你在说啥，我就随便挑两句念一下。“只要每年年检就好”，“提供火化证明”，“提供住院证明”，折腾个猫要连带构建三个机构……咋想的啊？[笑哭]个人家里出生的小猫怎么办？要不要每一个都办出生证上户口？现在正在流浪的怎么办，让它们接着生么？偷着扔了的怎么办，在猫身上装报警器？我真的服了，就围绕“猫不能死”这个事儿，你们是真的别出心裁，我这素材都收集不完。,熊熊的元牝珠,2级评论,6,45,2022-04-07 01:22:10
家猫叫包公,女,我真的不敢喂了，有的人不分情况，上来就喷我喂流浪猫，非要我来看up视频，我现在住宿，我不是没有想过给它们做绝育，也联系本地可以上门做绝育的兽医，知道我是给流浪猫做绝育也给便宜了，但是要等我有时间考完试，而且我也只是一个学生，我尽我的能力能绝育多少就绝育多少，但是我真的受不了，别人一上来就站在山顶上，指责我,,1级评论,6,4,2022-10-04 20:39:16
加都一,保密,什么叫站在山顶指责你？你为什么就不能老老实实认为自己错了呢？你是没看完还是没认识到自己的错误呢？第1次见有人这么嘴硬，你知道错了为什么还能这么理所当然啊？合着你做错了就不允许别人指责你，真当谁都是你爸妈惯着你？,家猫叫包公,2级评论,5,38,2022-10-06 18:49:35
青峰有蝉,保密,回复 @ccxdad :和猫奴有什么好说的[doge]他们心底早就认为猫大于其他动物了,家猫叫包公,2级评论,6,30,2022-10-06 23:34:38
