用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
黑咕咯咯哒,保密,"1996年 台州市椒江区洪家街道陶家洋村发生一起特大杀人案件，村民戴某一家三口遭入室抢劫杀害。而主犯罗某是一位“爱猫人士” 其孤身一人潜逃21年之久 时值其被警方抓获时 警方还在其住处发现 他竟养了四只猫！2016年 江苏 90后男子李某 因偷走母亲20万元还不上，与母亲发生争执，在家中将母亲杀害后，运至附近偏僻处掩埋！埋尸现场插着一把剪刀用作标记 李某原准备再过去将尸体烧掉！ 在被捕后 接受采访时，记者询问其作案后去了哪里？ 李某称，去喂猫！ 而他称自己现在最担心的是 自己收养的3只流浪猫 会不会在之后再次流浪！ 而当记者问到：你对猫都这么关心，怎么会忍心对自己的母亲下这么狠的手？ 李某答：你踩死过蚂蚁吗？一样的道理。

2019年 辽宁 鞍山市 95后女爱猫狗人士 宁小燕 为照顾收养的流浪猫狗借十几万元网贷，网贷到期无力偿还 欲自杀 又担心自己死后母亲无法承受，骗母亲吃安眠药后将其活活勒死，随后自杀未遂。其父则不愿和猫狗生活，不常和母女一起住，侥幸躲过一劫! 2020年8月12日，宁小燕因犯故意杀人罪被判处无期徒刑。

2021年 台湾 新北市 1名苏姓女子 要母亲给她5000元买猫粮被拒，遂持水果刀刺进母亲肚子出气，却造成母亲脏器外露、当场没了呼吸心跳，送医不治。苏女到案辩称只想吓唬妈妈!2013年 俄罗斯 东西伯利亚布里亚特共和国 一名女子为了保护猫免受丈夫威胁而将丈夫杀死。调查人员称，这名女子与丈夫一起喝酒，随后因为猫发生争吵。这只猫被送到农场中，随后男主人在农场附近死亡。据说这名女子想照顾猫，其丈夫不喜欢，经常试图吓走它。两人争吵激烈时，男主人试图用耙子打死猫。出于保护猫的目的，那名女子从丈夫手中抢过耙子，然后从桌子上抓起一把刀，刺入丈夫胸前3次 致其死亡。”

2018年 美国 达拉斯 47岁女子 玛丽·哈瑞森 因丈夫德克斯特·哈瑞森殴打她的爱猫 遂开枪杀死丈夫 49岁的德克斯特·哈瑞森被送到医院后，不治身亡。

2019年 俄罗斯圣彼得堡发生一起惊悚谋杀分尸案，41岁女子安娜塔西亚因为自己的猫被室友杀害，愤而复仇，将室友锤死后分尸。 　当地媒体报道说，在发现室友将自己养的猫弄死后，愤怒的安娜塔西亚拿铁锤砸受害者的头部致死，然后用锯子分尸，装成5袋运到郊区焚尸灭迹。[生病]【吓】",,1级评论,4,10,2023-07-07 23:12:43
黑夜S酱,保密,极端的“爱猫”其实也是一种心理疾病，可以上网搜搜,黑咕咯咯哒,2级评论,6,1,2023-08-15 19:57:25
黑咕咯咯哒,保密,反对虐待动物，但借爱动物之名虐待人类只能说罪大恶极。,黑咕咯咯哒,2级评论,4,1,2023-07-07 23:13:19
账号已注销,保密,是这样的然而猫猫Video,,1级评论,0,0,2023-06-26 00:23:23
想当旁白,保密,这些虐猫的大多都是欺软怕硬的主，有本事把抓你的人也杀了啊,,1级评论,5,3,2023-06-19 19:24:31
MrsKitty-Cat,保密,嗯爱猫Tv,,1级评论,2,3,2023-06-17 19:53:34
Jay-佑冉,保密,有没有狗的？,MrsKitty-Cat,2级评论,6,0,2023-08-04 02:32:12
季节请不要变化,男,回复 @修正带是手机 :传播虐猫的,MrsKitty-Cat,2级评论,6,0,2023-06-21 10:31:40
账号已注销,保密,可能有点道理可是猫猫tv,,1级评论,0,0,2023-06-13 16:17:12
肌肤更好,保密,虐猫真的太爽了，我天天虐猫,,1级评论,6,5,2023-06-12 23:37:18
ikena03,保密,人渣,肌肤更好,2级评论,5,2,2023-06-13 10:30:40
Slayyyter技女日记,保密,滚,肌肤更好,2级评论,5,1,2023-06-22 11:33:21
小小没钱花,男,只有以暴制暴才能有效震慑这群心理变态，变相保护善良的人和地球家园。,,1级评论,6,0,2023-06-12 22:30:32
免费名称一个,男,对一只猫出手可能证明不了啥，但对同类出手那毫无疑问就是潜藏的杀人犯了和心理变态,小小没钱花,2级评论,4,3,2023-06-13 11:10:50
小小没钱花,男,回复 @免费名称一个 :这个变态已经不是同类了，适当教训一下他，也是保证了周围人的安全。这样鬼鬼祟祟的人你能指望他做出来什么事情，我就想问问你，你愿意和他做朋友吗？,小小没钱花,2级评论,6,2,2023-06-13 11:16:07
MrsKitty-Cat,保密,这个男子是错误的，可是爱猫Video,,1级评论,2,0,2023-06-12 02:11:08
账号已注销,保密,爱猫TV,,1级评论,0,0,2023-06-11 02:01:36
a特伍德,保密,打的好，我见到我也打，别被我逮到，见一个打一个，打的你妈都认不到你，这些人最好悠着点[抱拳][给心心],,1级评论,6,4,2023-06-09 14:09:49
棱蝶,保密,评论挺喜欢拿老外的所为心理调查研究来说事，说什么虐待动物的有可能会变成杀人犯，所以保护动物，禁止虐待动物势在必行。杀人这个行为，都有法律规定不能杀人吧，但杀人犯那么重的罪都犯了，你认为立法禁止虐待动物他们会遵守吗，而且你这是经典滑坡谬误，心理学只是大量例子归纳总结而已，外国的可行套用到中国就行？还有呐催德国洗头佬是最早提出动物保护法的，你觉得他们就不会干出后面的那些事，虐待动物就会虐待儿童有什么科学依据？有什么强关联性？难道科学研究表面有些人犯罪基因高就要将这些人立法抓起来？,,1级评论,5,4,2023-06-03 00:04:03
Renais_,女,"回复 @鞥叠 :我认为扑杀流浪猫狗是可行的，我家这里十几只流浪猫还不绝育。国外出台法律有一部分原因也是国外相对不会有这么多遗弃。
不过我不认为流浪猫狗消失了虐待就会停止。没有了流浪猫狗那些人很可能就将手伸向自己的儿女、妻子，乃至路人。",棱蝶,2级评论,5,1,2023-06-07 23:03:29
Renais_,女,"但是国外会留案底啊，有一套完整的法律体系总比什么也不做的好。
而且人家是有做过系统的科学研究的，虐待动物情节严重的确实可以当成潜在的杀人犯了",棱蝶,2级评论,5,1,2023-06-04 16:22:59
巨蟹水中游,男,杀爹妈之仇 哈哈哈,,1级评论,5,1,2023-06-02 16:31:51
-_Calcite_-,保密,别说什么很多杀人犯都是从虐杀小动物开始的，只要人没有为杀人做准备没有构成杀人事实你就不能预设别人是杀人犯[2233娘_汗],,1级评论,5,53,2023-06-01 10:13:29
Rumple黑化版,男,虐杀小动物确实不一定会进阶犯罪，但是所有恶劣的连环杀人犯早期都是从动物虐杀开始的，这个群体就是大概率的潜在犯罪群体。,-_Calcite_-,2级评论,6,25,2023-06-01 18:28:08
Rumple黑化版,男,回复 @-_Akira_- :难道不行吗？结果论不就是这样嘛[辣眼睛]如果从结果数据来看杀人犯群体的共性就是虐杀动物➕男性为主呀，那事实证明男性群体本来就是比女性更易犯罪➕虐杀动物更有犯罪倾向呀，这数据反推有啥问题吗？,-_Calcite_-,2级评论,6,19,2023-06-01 23:32:09
彩虹马骑马,保密,我家猫爷，吃点被搅拌机虐杀的活泼小鸡怎么了？反正小鸡没立法也不可爱【赞】既然是为了猫爷，那这个搅拌机工作人员就不判死刑了[呲牙],,1级评论,6,1,2023-05-28 15:20:38
无檀,保密,你这什么逆天成分的集大成者…👍,彩虹马骑马,2级评论,6,1,2023-05-30 21:25:03
彩虹马骑马,保密,回复 @无檀 :去搜小鸡搅拌猫粮，都是活的小鸡仔 [抠鼻],彩虹马骑马,2级评论,6,0,2023-05-31 02:59:25
赤华一叶,保密,我国目前还有没有一起由虐待宠物发展为虐人的案件，反而是猫奴和狗奴为了宠物伤人甚至杀人的案件时有发生。,,1级评论,5,3,2023-05-25 23:40:39
赤华一叶,保密,我只是陈述事实，你倒是破防了。你应该是个找不到对象，只能靠养个猫狗来缓解的可怜人吧。,赤华一叶,2级评论,5,1,2023-05-26 06:16:00
すばる重度依赖,男,还没女朋友吧?找不着对象吧🤣,赤华一叶,2级评论,6,1,2023-05-26 01:38:26
伤口痛痛痛,保密,杀猫就杀了呗顶多教育，你打人犯法了吧！,,1级评论,5,10,2023-05-24 00:46:07
波宝好好吃饭,女,虐待动物，严重危害他人安全！必须严惩！！！因为，美国心理学家麦克唐纳J.M. Macdonald，的论文中提出过，现已被公认的观点：连环杀手，通常具有三种行为的两种：尿床（不合年龄非生理原因的尿床）、纵火以及虐待动物——这也被成为“麦克唐纳三症状”。,,1级评论,4,0,2023-05-19 00:41:29
恶灵现世,保密,我来蹲一个“老鼠、蟑螂，蚊子、鸡鸭鱼猪、昆虫你们怎么不一视同仁”的评论[吃瓜],,1级评论,6,389,2023-05-18 08:51:35
最喜欢讨伐冲击波,保密,"之前就因为虐待小动物的话题和杠精吵过。它不仅有一整条完整的产业链，而且还有一套比较完整的洗脑术的。
如果你和他讲善待小动物，他会告诉你人类的利益高于一切。
如果你和他讲善待生命是基本的道德底线，他会和你讲动物没有道德。
如果你和他讲不要随意杀害小动物，他会和你把伴侣动物和苍蝇蚊子鸡鸭鱼鹅来比较。
如果你问他为什么要把小动物赶尽杀绝，他会和你举例网上的《科学》《数据》还有他自创的一套观点来为他的垃圾言论和垃圾行为洗白。
等等一套组合拳下来，就这么带偏了过早接触网络缺乏判断力的下一代。
打着人类利益的旗号，干着血腥残忍的勾当，不要给人类丢脸了，人类没有你们这种败类。",恶灵现世,2级评论,5,124,2023-05-19 18:57:26
恶灵现世,保密,回复 @拉黑的都是玻璃心 :感觉话术都一样，看得视觉疲劳[喜极而泣],恶灵现世,2级评论,6,33,2023-05-19 21:05:25
品花mmmm,保密,支持成立《可爱动物保护法》,,1级评论,5,30,2023-05-14 03:09:59
院士财经,保密,神金？你先让猫纳个税，用纳税人的钱，给你保护野猫？我觉得小鸟和老鼠也很可爱，野猫虐杀动物，应该先打绝吧。,品花mmmm,2级评论,4,4,2024-01-12 08:12:44
账号已注销,保密,支持，好看的才是宠物，高别的畜牲一等[嗑瓜子][抠鼻][调皮][微笑][doge],品花mmmm,2级评论,0,3,2023-05-18 11:10:49
深渊的疼爱,男,猫奴，以善良之名，持正义之盾，行一己之私，猫，不过就是一个畜生，现在人们把猫狗妖魔化，把这种外表可爱的生物捧上天，甚至接近于人格，这些行为就是因为猫狗宠物店背后的利益相关。猫狗和鸡鸭牛羊现在完全不在一个平台上，如果我讨厌一只猫，把猫杀掉，我就是大恶人，如果我讨厌一只鸡，把它杀掉，别人便不会说我什么。当猫狗这些生物得到了社会高度认可的时候，宠物店里的消费服务就会慢慢被接受和认可。打个比方，你如果为了一只普通的鸡鸭消费成百上千块那你肯定是不太带愿意的，如果是一只猫狗你可能就愿意了。如此妖魔化，如此抬高猫狗地位就是为了保护这些宠物生意人背后的利益。以至于杰克辣条这件事被无限放大，因为虐杀了一只猫就被无数人口诛笔伐，他做过的所有好事因为猫而被全盘否定。这是一种很奇怪的现象，现在人命渐渐没有猫命贵，现在杀了一个人得舆论风波都没有杀了一只猫造成的影响那么大，只要是被众人发现，那么虐杀者就成为了众人展现自己“善良”和“正义”的枪靶子，大众就是这样，不放过任何一个机会给自己充实物质上的需求和精神上的需求，表面上这些攻击他人的人满口大义，实质上在现实生活中多数是一些自私自利的小人，不懂得宽恕别人的人，最多算是一个刽子手，绝对算不上善良，真正善良的人应该是不仅同情猫咪而且同情杰克辣条，作为自己的同类，更应该值得被关心，但是人们在这件事上的集中点就是猫被虐杀，他们从来不问为什么会虐杀猫咪，只知道口头上的输出，好了，输出完了后，平时没事就去街上喂点小猫小狗来安抚自己虚荣的心，然后又高呼着和小猫小狗共享一片天，但是这些人又不愿意把这些生命带回家养，可谓是虚伪至极,,1级评论,6,15,2023-05-13 13:42:07
负能衫,女,英雄！敢于揭穿真相的英雄！！,深渊的疼爱,2级评论,6,3,2023-05-15 13:53:28
深渊的疼爱,男,回复 @乀衿染 :你也只是在网上敢这么发脾气，在现实生活中你遇到我，我相信你发飙意见是态度会温柔很多,深渊的疼爱,2级评论,6,2,2023-05-13 17:14:46
markmd,保密,太牛了，直接用用私刑是吧,,1级评论,6,9,2023-05-12 21:10:07
黑基man牢大,男,动用私刑的太恶心,markmd,2级评论,5,1,2023-05-13 05:20:48
Hcyaoao,男,站在心理学的角度，虐杀动物（不仅限于猫）是极其残忍不道德并且不符合人类社会共同价值观的行为，虐待或喜欢看虐待动物的人更有倾向存在攻击性、暴力倾向、行为失控、自我中心、缺乏同情心、愤怒控制问题等心理问题。这种人不仅仅会对动物造成伤害，也会对自己以及危及到身边人，甚至会发展出一些病理性的行为，如杀人、纵火等。,,1级评论,6,40,2023-05-10 15:36:39
柚子_grapefruit_,男,"法律分析：1、公民捕杀流浪狗猫是合法的，有法律依据，因为这是公共安全隐患，如果帽子负责，就由帽子出面捕捉收容，在一定期限内无人领养则人道毁灭之。这是世界上多数国家的通行做法。2、流浪狗猫不是公共财产也不是私有财产，从维护公共安全的角度出发，捕杀流浪狗有其必要性，只要手段正当，不以贩卖盈利为目的，是在法律许可的范围之内的，不用负法律责任。 法律依据：《中华人民共和国家犬管理条例》 第四条 凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任。
《中华人民共和国传染病防治法实施办法》（1991年10月4日国务院批准，1991年12月6日卫生部令第17号）第二十九条：狂犬病的防治管理工作按照下列规定分工负责：（一）公安部门负责县以上城市养犬的审批与违章养犬的处理，捕杀狂犬、野犬。...（三）乡（镇）政府负责辖区内养犬的管理，捕杀狂犬、野犬。...

《卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的通知》第五条：凡未经免疫，无标（记）牌的犬，一律视为野犬，公安人员、民兵及广大群众均有权捕杀。在城市，由公安部门负责，畜牧兽医、卫生等部门积极配合捕杀狂犬、野犬；在农村，由乡、镇人民政府负责组织力量捕杀狂犬、野犬。
如果只是捕杀野犬，而且没有虐杀，那就是合法合规的，如果这个up主有异议，就请通过全国人大提出建议修改法律，或者直接起诉物业，而不是在网络上断章取义，煽动情绪搞对立[doge]
1我国现行法律上并没有规定杀害野猫违法，法无禁止即自由，如果不存在虐杀，即使道德层面，也没有什么不道德的
2如果野猫抓伤小朋友，谁来负责？
3但是，如果行为人将他人饲养的宠物当成流浪猫杀死的，一般需要承担民事赔偿责任。",Hcyaoao,2级评论,5,7,2023-10-02 23:43:40
迪士尼骑兵队长,保密,回复 @柚子_grapefruit_ :要真为民除害去杀就好了，为什么要虐杀？这就是心理变态，动物在他手里没有反抗能力，被他折磨致死，那要是一个人在他手里没有反抗能力，他有没有虐杀倾向？法律是道德的最低标准，不是所有合法的行为就道德了。,Hcyaoao,2级评论,5,4,2023-11-07 12:10:33
Kdayako,保密,她老婆已经离职带着孩子跟他潜逃到青岛了，寄宿在同组织成员毛展辉家中，据n猫群卧底说他们正在组织社会面的报复行为有可能会挂外网直播，青岛的小伙伴一定要注意，他们可能要伤人了！,,1级评论,6,68,2023-05-10 06:34:26
