用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
明天出院,男,这里没有人认为猫命比人命贵，勿加戏。而且我觉得你，见得太少了，人命都不一个价，哪轮得到猫来比较。追求生命平等，是文明社会进步的一个方面，是进程的一部分。那只是追求，可能人类灭绝都不会实现，永远都不会，猫命比人命贵。如果大家都觉得视频里这个虐待动物的人该死，让你觉得猫比人命贵了，那你还是格局小了，你没发现更多人觉得这种会虐杀的心理变态，让大家觉得自己的命也受到威胁了吗，威胁到人类生命的人被排挤不正常吗。他已经不具备大多数人有的生命的价值了，比如不如一只猫，比如不如一只狗。,百萬恒星之力,2级评论,5,6,2021-10-26 23:14:28
耶桑利亚,女,知乎一堆虐动物的变态，他们迟早会对人下手，真的建议入档或者立法,,1级评论,6,12,2021-10-26 20:47:56
普通的橘子-,男,立法是绝对不可能的，除非你想走白左的老路,耶桑利亚,2级评论,6,1,2021-10-31 11:53:13
一个无人想要的号,女,希望国家早日管控流浪动物,,1级评论,6,59,2021-10-26 20:40:41
凰骨是只暴躁精,保密,希望国家早日管控潜在变态[保佑],一个无人想要的号,2级评论,6,9,2021-10-26 23:00:18
春月归山,保密,回复 @为衣者水也 :这么ky被你当作正常，我笑了。得这样才能找到特殊的优越感吗[哦呼],一个无人想要的号,2级评论,6,9,2021-10-26 22:53:28
尚繁宇,男,又发流浪猫生态问题，又不让杀，也不绝育，更不安乐收容，就天天发视频,,1级评论,6,62,2021-10-26 20:31:19
账号已注销,保密,这得上去[点赞]与其惩罚虐待者，不如给流浪动物收容立个法,尚繁宇,2级评论,0,4,2021-10-26 20:48:44
小鸟游六花-rika,保密,回复 @初心正圆 :关键钱哪里来,尚繁宇,2级评论,5,3,2021-10-26 20:56:39
笨小孩是猪,保密,我就讨厌猫，我不会靠近它，但是它也不能靠近我，不然我会踢，最讨厌猫了,,1级评论,5,10,2021-10-26 20:13:25
vinrande丶笨羊,男,回复 @初心正圆 :狗的话站着不动就好，一般只是过来闻闻，你乱动可能会吓到它,笨小孩是猪,2级评论,6,2,2021-10-26 20:58:55
五擒河狸,保密,踢不至于，用脚给他抬走[doge],笨小孩是猪,2级评论,6,2,2021-10-26 20:55:18
冰激凌炒面,保密,蟑螂：我也是生命！！！[藏狐],,1级评论,5,27,2021-10-26 20:14:15
这辈子都不会打工,保密,你是怎么把蟑螂和猫，狗等同的，我怎么也想不明白。蟑螂是害虫难道有蟑螂在你家里养儿育女，安居乐业，你难道还要伺候它们一家子吗[辣眼睛],冰激凌炒面,2级评论,6,17,2021-10-26 20:48:32
冰激凌炒面,保密,回复 @这辈子都不会打工 :猫狗也不会养儿育女，有的还会让小孩重伤,冰激凌炒面,2级评论,5,10,2021-10-26 21:04:51
画张幸福的地图,保密,随便一个杀猫的新闻流量都比大多数杀人流量多[吃瓜],,1级评论,5,57,2021-10-26 20:03:35
胖搁瘦止,男,我感觉挺正常的吧，“虐杀”、“现场视频”，假如谋杀过程也是如此呈现，也不会轻飘飘就过去了，相比警情通报的只言片语，冲击力完全不同[辣眼睛],画张幸福的地图,2级评论,6,30,2021-10-26 20:08:28
隐于墨色,男,因为杀人的事件会压一压流量，避免造成更大的负面影响。而这些虐待猫狗的事件是把人性的丑恶完全铺开了给你看，给人的冲击自然大，讨论也就多了[难过],画张幸福的地图,2级评论,5,7,2021-10-26 20:22:28
恰赫季斯城的女王,女,b站低龄化严重啊,,1级评论,6,38,2021-10-26 20:01:41
账号已注销,保密,"回复 @青荼- :事实上，大多数杀人犯确有暴力倾向和缺乏同情心等特征。
不是绝对，但是是大概率。[藏狐]",恰赫季斯城的女王,2级评论,0,9,2021-10-26 20:17:12
真正的拜拜咯,保密,这跟年龄有什么关系，分明是某些评论价值观有问题,恰赫季斯城的女王,2级评论,6,7,2021-10-26 20:45:54
桃导,男,老爷们，现在社会上还有多少人比这只猫还惨，只有感恩[给心心],,1级评论,6,12,2021-10-26 19:58:32
玖钤燊,男,这也有神神?,桃导,2级评论,6,0,2021-10-29 15:36:13
为衣者水也,男,多的很,桃导,2级评论,6,0,2021-10-26 22:17:37
祈求苍天理解人的悲伤,保密,评论里有一撮人也是厉害了，动不动就是杀人揍人的言论，视频的人虐猫，你们想虐人杀人，不会以为自己很正义吧，你们和虐猫的一丘之貉罢了[吐],,1级评论,6,55,2021-10-26 19:52:35
账号已注销,保密,同类互咬罢了，开除以正道德，给类似的人警告，这处罚完全够了，非要虐人以证实自己的圣母心，那实际上和视频里的差别不大，甚至更可怕。,祈求苍天理解人的悲伤,2级评论,0,9,2021-10-26 20:27:27
宫囍六花,保密,理解，动保不魔怔那还是动保吗？,祈求苍天理解人的悲伤,2级评论,5,8,2021-10-26 20:00:03
星卷,男,反驳一下可能会有的杠精[辣眼睛]我们杀老鼠因为它们传播疾病，恶有恶报。杀猪是为了吃肉获取营养，生存所需。那么猫既没有对人有害，也没有食用价值，甚至还对人类示好，以一个正常人的思维会去杀死这样的一个无辜的生命吗，人类是会将对待同类的思维放在动物身上的，所以就算法律不限制，我们在道德上也不能接受这种行为！,,1级评论,6,21,2021-10-26 19:51:43
我来标记你,保密,回复 @xymtq :让专人补杀我没啥意见，视频中这人的行为我不认同,星卷,2级评论,6,7,2021-10-26 20:14:24
宫囍六花,保密,蟑螂做错了什么，它们也想活着啊！好可怜，被一群没爱心的人憎恨着[大哭][大哭],星卷,2级评论,5,6,2021-10-26 19:55:15
五顶山人,男,流浪猫狗一律捕杀，当然得让专业的来,,1级评论,6,45,2021-10-26 19:48:44
账号已注销,保密,捕杀就不必了，至少得找个地方收容吧，毕竟在街上乱逛有时候也未必是个好事,五顶山人,2级评论,0,5,2021-10-26 20:57:42
摸鱼两年半练习生,保密,我也赞同…流浪猫狗不确定因素真的太大了，而且也很可怜,五顶山人,2级评论,6,4,2021-10-26 20:42:56
-吃螃蟹不吐螃蟹皮--,男,道德谴责理所应当，但我从不认可因为同情动物惩罚人，因为这会无限扩大，无数动保等着开这个口子挣钱。只能按照损坏财产惩罚,,1级评论,6,69,2021-10-26 19:44:55
薛先生-2016,男,这个虽然不涉及法律处罚，但是这样的人心态道德等已经不适合再做服务行业了，谁知道他什么时候再暴起伤人？,-吃螃蟹不吐螃蟹皮--,2级评论,6,15,2021-10-26 19:57:56
berlyll,保密,虐猫的出了多少杀人犯，我是希望要惩罚，毕竟我自己的命还挺重要的,-吃螃蟹不吐螃蟹皮--,2级评论,6,14,2021-10-26 19:58:21
发你不会哈哈哈,保密,注意背后的原因才是关键，是生活压力或者其他什么原因，怎么这样做？当然这种行为肯定是不对的，但背后原因也应该知道,,1级评论,5,16,2021-10-26 19:42:15
旮旯焸,保密,当他做出这种事，背后的原因已经不重要了，因为他本身就是有问题的，其他的原因都只是推脱的借口,发你不会哈哈哈,2级评论,5,23,2021-10-26 19:45:39
北山草木,保密,至少有一点，自己任何问题不是残害其他生命的理由,发你不会哈哈哈,2级评论,6,29,2021-10-26 19:44:42
渝中,男,尿床，纵火，虐待小动物。三要素,,1级评论,5,23,2021-10-26 19:43:09
账号已注销,保密,回复 @粽子好耶 :超出正常年龄段的尿床，很大程度上有心理问题的。,渝中,2级评论,0,0,2021-10-26 22:57:39
草莓味大大包,保密,尿床？,渝中,2级评论,6,0,2021-10-26 19:45:06
性行淑均kid,男,我认为野猫野狗算作一害，需要国家专门治理一下了。曾经我爸刚杀完一只鸡，只是去上了个厕所，回来的时候鸡已经被叼走了。,,1级评论,6,19,2021-10-26 19:36:40
Dilophosaurus,保密,然而猫受人喜爱，尽管野猫危害生态还容易伤人但对其监管还是不受重视，试想一下，如野猫都长的跟清道夫似的，还会有人心慈吗←_←,性行淑均kid,2级评论,5,9,2021-10-26 19:41:10
丶z宇,男,我家楼道口经常趴着一只胖橘，不仅经常在楼道里大小便，搞的很难闻，还喜欢抓电瓶车垫，雨棚，充电器，光是我的小电动车都抓坏四五个坐垫了，有时候还突然窜出来，楼里住的老人跟孩子都被吓过，还有大妈被吓得摔倒，但那只猫就是赖着不走，因为楼里有个人喜欢喂，但又不带回家养，就很无奈,性行淑均kid,2级评论,6,6,2021-10-26 20:01:54
星星之火毕节分火,保密,"所以，你想说明什么？
正常人不会做这些事，也不会把他当反面教材
你谴责他，他会改变吗？我只相信他会变本加厉
你在这里大做文章，有考虑过自己会对对方造成多大的影响？
他把猫虐杀了，你把他逼疯了，你和我在这里悲伤生气，大家都有光明的未来。",,1级评论,5,9,2021-10-26 19:30:23
白独原,保密,你自己活在黑暗里无力改变 就见不得一点光？,星星之火毕节分火,2级评论,6,10,2021-10-26 20:29:14
只因只因复只因只因-,男,说得挺多，但是没啥水平。,星星之火毕节分火,2级评论,6,10,2021-10-26 19:36:47
12号线地铁,保密,帮帮瑞丽的市民吧，他们可以说正处在水深火热之中,,1级评论,4,4,2021-10-26 19:25:43
梦幻水母,保密,姥爺:何不食肉糜?,12号线地铁,2级评论,5,0,2021-10-27 02:26:54
思想界，脑补王,保密,种内竞争的失败者，需要用种间斗争的胜利慰藉自己,,1级评论,6,4,2021-10-26 19:14:35
两百一次,保密,我不敢点开视频，直接评论了。希望这种人这辈子没有好运，处处遭殃。,,1级评论,6,15,2021-10-26 19:10:57
六夭,女,羡慕你[无语]我直接心理阴影了,两百一次,2级评论,5,0,2021-10-27 02:37:42
人间之屑的可爱老子,男,标题写的。。真是悟到我了呢，懂了！除了家养动物以外其他都不是生命[吃瓜],,1级评论,6,10,2021-10-26 19:09:09
报告FIFA哥,保密,回复 @奈格里の泡泡 :蟑螂蚊子也要保护吗？你这也能抬杠啊？[疑惑][疑惑][疑惑]，你家地址在哪里啊，以后蟑螂全给你家寄过去咯[疑惑][疑惑],人间之屑的可爱老子,2级评论,6,16,2021-10-26 19:30:20
人间之屑的可爱老子,男,回复 @十分应景 :反讽一些双标[吃瓜]还动物保护法，在那些人眼里也就会保护狗猫了,人间之屑的可爱老子,2级评论,6,3,2021-10-26 19:19:43
浙江青团是我女朋友,保密,这只猫的价值等于这个人丢掉这份工作的价值。这个人大概会损失多少钱？几千还是一万左右？这代价，合理还是不合理？[tv_疑问],,1级评论,6,9,2021-10-26 19:06:15
月出窈兮,保密,假如这人在你手下工作，你还敢让他继续干活吗？[辣眼睛]想想再发评论吧,浙江青团是我女朋友,2级评论,6,15,2021-10-26 19:07:32
小-奶冻,保密,你能问出这个问题，属实心里变态,浙江青团是我女朋友,2级评论,6,12,2021-10-26 19:10:39
Crepu3cu1e,保密,涉事外卖员所在平台表示，已将其开除、永不录用。那么这是哪个平台呢，外卖员做了好事归平台，外卖员出了问题和平台一点事都没有吗？,,1级评论,6,14,2021-10-26 19:05:08
鱼鱼是辣的x,女,虽然但是，这种行为确实跟平台没关系吧,Crepu3cu1e,2级评论,6,14,2021-10-26 19:14:57
种花家的猫_,保密,有利有弊吧，录用不严格，给一些找不到工作的人一个出路，但也养了一些人渣,Crepu3cu1e,2级评论,5,6,2021-10-26 19:14:50
兔斯基也有夏天丶,保密,对人保护的法律法规都还没完善呢，虽然很厌恶这种事件的发生，但是，我并不支持动物保护立法，那只会让动保组织者更加肆无忌惮,,1级评论,5,43,2021-10-26 19:01:04
宫囍六花,保密,对对，动保和环保，这俩就是毒瘤，现在还记得环保少女不让用筷子,兔斯基也有夏天丶,2级评论,5,8,2021-10-26 19:33:21
没有灵魂的冰块,保密,事物都是一点一点完善的，不去开头怎么完善呢，保护人的法规不也是一点一滴积累而来的吗,兔斯基也有夏天丶,2级评论,6,6,2021-10-26 20:08:03
水龙吟丶青枫,男,猫是一种邪恶的生物，欧洲中世纪认人都捕杀猫,,1级评论,6,8,2021-10-26 18:58:05
条婷玩家报道,保密,所以你不不知道到后来他们那发生了很严重的鼠疫吗？,水龙吟丶青枫,2级评论,5,3,2021-10-26 23:40:21
右十坴,男,古埃及人们都把猫像祖宗一样供着呢，那我是不是可以说古埃及人是人，中世纪人不是人？,水龙吟丶青枫,2级评论,6,0,2021-11-12 23:00:17
潮汐织梦,保密,希望能记入档案，当然我更希望能曝光它的信息，让所有单位平台不找聘它。,,1级评论,6,185,2021-10-26 18:57:37
凹凸曼愛小怪獸,男,回复 @_水不在深丶 :那你不想他的暴力愿望是客观存在的，总有一天要发泄出去的，我还是比较庆幸发泄在猫上的,潮汐织梦,2级评论,6,2,2021-10-26 19:27:48
我喜欢你为,男,也只是猫，顶多谴责下，不违法，不道德真的看麻了[藏狐],潮汐织梦,2级评论,6,1,2021-10-26 19:23:46
噼哩啪啦特约评论员,女,能不能出一个相关的法律保护动物,,1级评论,6,4,2021-10-26 18:53:24
大唐高僧刘庸,保密,难搞，趋近于不可能，目前保护动物法针对的是珍惜动物，猫这数量…,噼哩啪啦特约评论员,2级评论,5,4,2021-10-26 19:44:32
吃橘子的羊羊,保密,不能,噼哩啪啦特约评论员,2级评论,6,2,2021-10-26 19:45:44
allllison,保密,立法立法立法！别指望人渣的道德底线，有没有都不一定。,,1级评论,6,2,2021-10-26 18:53:33
绫泗氿,男,确实，给动物立法，以后走路的时候小心点，别踩着蚂蚁，否则，可是犯法的,allllison,2级评论,6,10,2021-10-26 19:57:34
吃橘子的羊羊,保密,别指望了,allllison,2级评论,6,1,2021-10-26 19:45:51
溅妄,保密,孤独了很久的你，突然有一天有人愿意抱抱你，你接受了他的拥抱，然后他给了你一刀[哭泣],,1级评论,6,26,2021-10-26 18:35:50
爱吃小葱的麻辣烫,男,啊，蚌埠住了[大哭],溅妄,2级评论,6,1,2021-10-26 21:42:19
九龙幻破,保密,[生气]真想抓着“它”的几把摔来摔去，有些长着人样的东西还真不一定是人。[生气],,1级评论,6,26,2021-10-26 18:34:41
没出息的阿义,男,它未必有，因为他就不是个男人他不配,九龙幻破,2级评论,6,2,2021-10-26 18:55:47
漠璃依,女,回复 @一条咸魚i :好骂,九龙幻破,2级评论,6,0,2021-10-28 01:45:27
陆鹏飞,保密,知道国外为什么动物保护法了吧 虐待动物的人心理是扭曲的 就像定时炸弹 哪天点炸了就开始对同类下手,,1级评论,6,61,2021-10-26 18:33:14
